code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
002392,北京利尔,0.07,1.45,,2.77,,8444.92,2.29,,08-18
600812,华北制药,0.02,5.56,,0.58,,3079.2,2.23,,08-12
600086,东方金钰,0.15,2.21,,6.43,,19954.45,2.22,,08-05
002357,富临运业,0.2,2.21,,6.1,,6369.45,2.19,,08-23
002703,浙江世宝,0.13,2.11,,2.66,,3971.51,2.18,,08-21
300617,安靠智电,0.64,-16.77,,5.94,,3916.65,2.13,,08-23
000001,平安银行,0.68,-5.56,11.15,6.21,-7.47,1255400.0,2.13,,08-11
603117,万林股份,0.1,-16.67,,2.16,,4824.66,2.13,,08-29
603444,吉比特,4.17,-24.04,,15.08,,29935.21,2.13,,08-15
300660,江苏雷利,1.6,-3.03,,14.17,,12769.22,2.13,,08-25
000719,大地传媒,0.32,3.23,,4.81,,32333.27,2.07,,08-25
002470,金正大,0.25,0.0,,8.48,,79443.2,2.06,,08-22
603355,莱克电气,0.56,1.82,,7.29,,22525.51,2.05,,08-26
002098,浔兴股份,0.18,1.88,,5.52,,6419.45,2.03,,08-30
002733,雄韬股份,0.18,-5.26,,2.58,,5806.78,2.01,,08-18
300368,汇金股份,-0.03,2.15,,-1.44,,-1549.63,2.0,,07-21
002628,成都路桥,0.02,2.06,,0.54,,1458.45,1.98,,08-21
000665,湖北广电,0.31,2.65,,3.46,,19601.65,1.97,,08-30
300037,新宙邦,0.34,-50.0,,5.73,,12695.38,1.96,,08-08
603656,泰禾光电,0.31,-11.43,,4.9,,2842.8,1.96,,08-17
002689,远大智能,0.04,2.51,,2.42,,3509.7,1.96,,08-24
603345,安井食品,0.52,-17.46,,7.36,,10359.84,1.95,,08-11
000916,华北高速,0.16,1.98,,3.68,,17426.52,1.94,,08-08
002657,中科金财,0.27,0.0,,3.29,,9271.53,1.93,,08-10
002173,创新医疗,0.13,-7.14,,1.63,,5794.11,1.92,,08-24
601985,中国核电,0.16,2.5,,6.11,,254529.07,1.92,,08-25
002401,中远海科,0.11,1.91,,4.2,,3229.34,1.91,,08-18
601398,工商银行,0.43,2.38,5.42,7.85,,15299500.0,1.85,,08-31
603357,设计总院,0.49,2.08,,14.25,,11942.65,1.85,,08-31
000546,金圆股份,0.14,2.4,,3.72,,8111.34,1.84,,08-31
000029,深深房A,0.14,1.8,,5.06,,13722.66,1.83,,08-30
300473,德尔股份,0.62,-0.63,,3.88,,6339.18,1.82,,08-09
603887,城地股份,0.41,-24.07,,5.78,,4062.25,1.8,,08-29
600136,当代明诚,0.04,5.5,,0.86,,2055.99,1.78,,08-26
601998,中信银行,0.49,2.08,7.92,6.82,-1.79,2401100.0,1.74,,08-25
600833,第一医药,0.11,1.76,,3.36,,2452.86,1.73,,08-31
300212,易华录,0.22,1.65,,3.08,,7967.39,1.64,,08-22
300522,世名科技,0.44,-18.52,,5.1,,2906.13,1.64,,08-28
300039,上海凯宝,0.18,-21.36,,8.47,,19451.31,1.59,10派1,08-18
300221,银禧科技,0.22,-13.65,,5.75,,10174.38,1.59,,08-22
601878,浙商证券,0.18,5.88,,5.36,,52678.01,1.58,,08-16
300669,沪宁股份,0.28,1.59,,8.04,,1779.43,1.57,,08-28
600694,大商股份,1.77,1.72,,7.22,,51988.21,1.46,,08-29
002214,大立科技,0.04,0.0,,1.76,,1726.62,1.46,,08-25
300525,博思软件,0.07,-23.96,,1.15,,486.5,1.46,,08-25
300635,达安股份,0.33,-12.45,,5.37,,2468.69,1.42,,08-25
601992,金隅股份,0.17,-50.0,,4.1,,184637.12,1.39,,08-30
002454,松芝股份,0.27,0.0,,4.03,,11454.76,1.37,,08-25
002650,加加食品,0.09,1.18,,4.96,,9924.89,1.36,,08-04
300068,南都电源,0.2,-13.04,,2.62,,15594.02,1.35,,08-26
300129,泰胜风能,0.15,0.0,,4.91,,10832.2,1.34,,08-18
002477,雏鹰农牧,0.15,1.31,,8.58,,46033.3,1.34,,08-12
300394,天孚通信,0.33,1.33,,7.84,,6097.53,1.31,,08-08
002595,豪迈科技,0.46,1.29,,10.27,,37098.99,1.31,,08-23
002338,奥普光电,0.11,-50.0,,3.42,,2642.93,1.3,,08-18
600606,绿地控股,0.38,0.0,,7.95,,465766.44,1.28,,08-29
002220,天宝食品,0.16,0.0,,3.22,,8653.02,1.27,,08-09
600084,中葡股份,-0.04,1.19,,-1.98,,-4774.91,1.27,,08-10
600650,锦江投资,0.24,1.29,,3.87,,12943.64,1.25,,08-31
002253,川大智胜,0.06,1.17,,1.06,,1370.36,1.23,,08-16
300133,华策影视,0.16,0.0,,4.25,,27473.67,1.21,,07-27
300187,永清环保,0.09,-0.89,,3.69,,5787.75,1.15,,08-26
603010,万盛股份,0.27,0.0,,6.47,,6908.1,1.13,,07-29
600008,首创股份,0.05,0.94,,2.62,,25951.09,1.09,,08-30
002071,长城影视,0.12,1.06,,7.49,,6490.97,1.08,,08-28
002880,卫光生物,0.94,1.08,,15.04,,7578.2,1.06,,08-31
603159,上海亚虹,0.21,-25.0,,5.33,,2085.0,0.99,,08-25
300599,雄塑科技,0.15,-21.05,,3.85,,4358.56,0.97,,08-24
002081,金螳螂,0.34,0.95,,8.66,,89649.85,0.94,,08-26
002550,千红制药,0.11,1.08,,6.0,,14399.82,0.8,,08-22
603098,森特股份,0.22,-15.38,,5.59,,8942.46,0.74,,08-29
300387,富邦股份,0.35,-2.78,,5.94,,4388.36,0.65,,08-25
002820,桂发祥,0.39,-25.0,,4.97,,5046.67,0.64,,08-18
000728,国元证券,0.17,-34.62,,2.46,,51371.83,0.62,,08-23
300629,新劲刚,0.13,-13.33,,3.42,,736.73,0.61,,08-21
603926,铁流股份,0.57,-3.39,,8.67,,5368.28,0.57,,08-17
600099,林海股份,0.01,0.0,,0.28,,135.84,0.55,,08-26
603328,依顿电子,0.25,-50.98,,5.18,,25253.41,0.53,10派2.5,08-24
600697,欧亚集团,0.84,1.2,,6.08,,13290.37,0.52,,08-26
002261,拓维信息,0.12,0.0,,3.37,,12989.63,0.52,,08-21
600184,光电股份,0.01,0.0,,0.33,,745.43,0.51,,08-26
601117,中国化学,0.17,0.0,,3.04,,84761.29,0.49,,08-29
002808,苏州恒久,0.08,-52.54,,3.02,,1603.71,0.47,,08-29
000913,钱江摩托,0.11,0.0,,2.1,,5065.17,0.42,,08-31
600823,世茂股份,0.37,-28.85,,6.82,,139664.25,0.39,,08-24
002850,科达利,0.68,-24.44,,5.32,,9466.89,0.33,,08-19
000970,中科三环,0.14,2.86,,3.65,,15313.3,0.32,,08-19
002028,思源电气,0.19,0.0,,3.4,,14493.26,0.31,,08-22
002726,龙大肉食,0.3,0.0,,7.27,,13319.66,0.26,10转7,07-27
002085,万丰奥威,0.22,-16.45,,8.72,,48107.89,0.26,,08-25
300252,金信诺,0.25,-9.89,,4.94,,11213.37,0.25,,08-29
002846,英联股份,0.21,-22.11,,5.04,,2418.56,0.25,10派2转6,08-21
603676,卫信康,0.18,0.0,,13.17,,6476.8,0.24,,08-29
600557,康缘药业,0.31,0.0,,5.91,,19138.21,0.22,,08-18
002156,通富微电,0.09,0.0,,2.16,,8567.66,0.22,,08-26
600350,山东高速,0.26,0.0,,5.01,,127225.68,0.2,,08-31
002060,粤水电,0.04,-49.88,,1.87,,5142.0,0.19,,08-23
000035,中国天楹,0.06,0.17,,3.44,,7211.26,0.19,,08-31
600015,华夏银行,0.7,-23.91,10.82,6.59,-3.09,983600.0,0.1,,08-11
000404,华意压缩,0.22,-3.81,,5.0,,12640.54,0.06,,08-10
601608,中信重工,0.0,0.0,,0.3,,2125.55,0.03,,08-25
300330,华虹计通,-0.05,0.65,,-2.07,,-783.57,-0.0,,08-29
603198,迎驾贡酒,0.41,0.0,,8.37,,32947.33,-0.32,,08-19
002242,九阳股份,0.47,0.0,,9.97,,36123.24,-0.69,,08-19
603038,华立股份,0.64,-21.95,,4.84,,4074.97,-0.72,,08-22
600977,中国电影,0.32,-25.46,,5.96,,60082.01,-0.73,,08-30
000046,泛海控股,0.17,-2.79,,4.87,,90378.35,-0.74,,08-31
002138,顺络电子,0.23,-4.17,,6.31,,17382.35,-0.8,10派2,08-12
000566,海南海药,0.09,-22.73,,2.07,,11357.61,-0.89,,08-30
300305,裕兴股份,0.12,-0.73,,2.5,,3537.05,-0.9,,08-22
000099,中信海直,0.07,-0.87,,1.44,,4132.18,-0.92,,08-22
603991,至正股份,0.21,-12.5,,3.94,,1344.29,-0.93,,08-22
600495,晋西车轴,0.01,0.0,,0.43,,1331.23,-1.09,,08-29
002100,天康生物,0.2,0.0,,7.01,,18975.24,-1.14,,08-23
300319,麦捷科技,0.06,-70.0,,1.94,,4324.97,-1.2,,08-29
300528,幸福蓝海,0.18,-37.93,,3.49,,6545.1,-1.42,,08-18
002743,富煌钢构,0.09,-59.09,,1.54,,3022.67,-1.57,,08-29
002722,金轮股份,0.35,-7.89,,3.69,,6217.53,-1.57,,08-22
600892,大晟文化,0.06,-76.0,,2.06,,3479.68,-1.66,,08-19
300597,吉大通信,0.06,-27.0,,2.24,,1344.03,-1.75,,08-25
603377,东方时尚,0.27,-6.9,,6.69,,11285.33,-1.88,,08-12
600736,苏州高新,0.22,-1.95,,4.65,,25869.07,-1.95,,08-30
600525,长园集团,0.2,-18.08,,3.66,,26470.77,-1.97,,08-19
600769,祥龙电业,0.01,-2.78,,5.77,,263.21,-2.06,,07-28
600120,浙江东方,0.58,-24.68,,4.4,,38280.56,-2.22,,08-31
000679,大连友谊,0.03,-3.45,,0.72,,1000.6,-2.42,,08-31
000166,申万宏源,0.1,-28.57,,3.84,,204996.49,-2.57,,08-12
002807,江阴银行,0.2,-14.13,,4.04,,35243.7,-2.57,,08-29
300077,国民技术,0.08,0.0,,1.48,,4423.86,-2.7,,08-25
603559,中通国脉,0.08,-52.94,,2.05,,1065.94,-2.72,,07-29
002130,沃尔核材,0.04,-60.0,,2.06,,5450.0,-2.86,,08-30
601336,新华保险,1.04,-2.8,19.78,5.29,-1.35,323700.0,-2.88,,08-30
002805,丰元股份,0.15,-25.0,,2.59,,1413.01,-2.89,,08-16
600807,天业股份,0.08,0.0,,3.44,,6646.6,-2.97,,08-31
002102,冠福股份,0.03,-72.84,,1.71,,7860.16,-3.0,,08-22
000088,盐田港,0.08,-3.07,,2.58,,15352.76,-3.01,,08-18
603633,徕木股份,0.19,-26.92,,3.38,,2300.61,-3.03,,08-30
002096,南岭民爆,0.04,2.25,,0.74,,1517.66,-3.12,,08-23
603139,康惠制药,0.25,-10.71,,3.2,,2052.7,-3.16,,08-23
600213,亚星客车,0.06,0.0,,10.04,,1376.8,-3.17,,08-30
603866,桃李面包,0.41,-2.38,,8.61,,18314.3,-3.23,,08-22
603398,邦宝益智,0.14,0.0,,4.81,,2864.8,-3.3,,08-16
600804,鹏博士,0.28,-6.67,,5.95,,39051.41,-3.37,,08-25
000031,中粮地产,0.09,0.0,,2.7,,15530.09,-3.5,,08-31
000598,兴蓉环境,0.15,-6.25,,5.0,,45360.91,-3.54,,08-29
002697,红旗连锁,0.07,-12.5,,4.42,,9852.25,-3.56,,07-26
000869,张裕A,0.98,-2.97,,7.84,,67006.91,-3.59,,08-29
002546,新联电子,0.06,-14.29,,1.79,,4951.01,-3.59,,08-26
603988,中电电机,0.22,-4.35,,2.72,,1776.73,-3.64,10转5,08-30
603822,嘉澳环保,0.22,-19.8,,2.55,,1616.2,-3.73,,08-29
601111,中国国航,0.25,-10.71,,4.33,,332642.0,-3.79,,08-31
600379,宝光股份,0.1,-3.81,,4.86,,2321.65,-3.81,,08-19
300183,东软载波,0.29,-3.13,,5.08,,13171.16,-3.86,,07-31
603567,珍宝岛,0.24,-4.16,,4.53,,19952.28,-4.17,,08-19
002014,永新股份,0.25,-3.85,,4.71,,8330.74,-4.2,,08-08
300680,隆盛科技,0.28,-3.45,,6.85,,1425.96,-4.24,,08-25
000417,合肥百货,0.23,-4.23,,4.82,,17648.63,-4.24,,08-16
000504,南华生物,-0.04,-4.22,,,,-1203.64,-4.25,,08-31
600637,东方明珠,0.46,-4.54,,4.52,,122364.17,-4.3,,08-30
002841,视源股份,0.78,-12.36,,15.76,,30981.73,-4.39,,08-19
002394,联发股份,0.43,-5.48,,4.81,,14073.28,-4.48,10派2,08-19
603089,正裕工业,0.43,-28.33,,7.2,,4557.43,-4.62,,08-22
000663,永安林业,0.02,0.0,,0.3,,648.88,-4.64,,07-29
300243,瑞丰高材,0.07,-12.5,,3.04,,1481.66,-4.66,,08-29
300641,正丹股份,0.32,-13.51,,9.34,,7612.71,-4.67,,08-18
002687,乔治白,0.1,-9.09,,3.65,,3591.89,-4.69,,08-23
600660,福耀玻璃,0.55,-5.17,,7.66,,138618.68,-4.85,,08-05
001696,宗申动力,0.14,-4.85,,4.54,,16384.63,-4.85,,08-29
603111,康尼机电,0.16,0.0,,8.43,,11502.84,-4.87,,07-27
603188,亚邦股份,0.55,-4.88,,8.77,,31740.93,-4.9,,08-24
000151,中成股份,0.17,-4.89,,5.32,,5177.48,-4.9,,08-30
300259,新天科技,0.07,-12.5,3.24,2.08,,3593.0,-4.91,,08-22
300311,任子行,0.1,-9.09,,3.57,,4593.09,-5.02,,08-29
601718,际华集团,0.13,-7.14,,3.29,,51381.58,-5.04,,08-29
002513,蓝丰生化,0.18,-5.26,,2.39,,6075.57,-5.15,,08-22
002561,徐家汇,0.28,-3.45,,5.49,,11492.99,-5.15,,08-26
002824,和胜股份,0.29,-30.95,,5.44,,3618.82,-5.17,,08-25
601929,吉视传媒,0.05,-5.18,,2.48,,15953.43,-5.21,,08-28
600562,国睿科技,0.16,-11.11,,4.57,,7891.02,-5.23,,08-25
601211,国泰君安,0.56,-9.68,13.42,4.66,,475626.61,-5.26,,08-26
000933,神火股份,0.32,-5.29,,10.22,,61172.49,-5.3,,08-04
600168,武汉控股,0.23,-8.0,,3.59,,16544.57,-5.3,,08-26
000563,陕国投A,0.09,-5.46,,3.45,,26751.88,-5.46,,07-31
002116,中国海诚,0.21,-8.7,,7.32,,8802.25,-5.48,,08-30
300465,高伟达,0.01,-75.0,,0.43,,446.3,-5.58,,08-29
600837,海通证券,0.35,-5.41,,3.57,,402347.77,-5.65,,08-30
002106,莱宝高科,0.09,-5.66,,1.72,,6355.33,-5.65,,08-29
600211,西藏药业,0.37,-12.74,,5.29,,5817.19,-5.73,10派3.32,08-17
600271,航天信息,0.31,-6.06,,6.11,,58117.74,-5.86,,08-19
002411,必康股份,0.3,-14.45,,5.34,,45619.84,-5.92,,08-26
603488,展鹏科技,0.18,-10.0,,6.33,,2909.72,-5.93,,08-22
600030,中信证券,0.41,-4.65,11.86,3.39,,492650.89,-6.02,,08-26
002649,博彦科技,0.15,-69.17,,4.09,,7715.99,-6.04,,08-24
600055,万东医疗,0.06,-33.33,,1.68,,3029.17,-6.13,,08-26
603277,银都股份,0.35,-5.41,,,,11552.93,-6.14,,09-08
002459,天业通联,0.01,-6.67,,0.26,,328.05,-6.3,,08-18
603727,博迈科,0.4,-29.82,,3.87,,9425.66,-6.32,,08-18
601881,中国银河,0.21,-12.5,,3.38,,211221.23,-6.35,,08-31
002327,富安娜,0.19,-8.82,,5.73,,15858.64,-6.36,,08-24
600037,歌华有线,0.27,-6.52,,2.99,,37880.08,-6.55,,08-26
300008,天海防务,0.2,-42.5,,3.22,,9495.75,-6.64,,08-28
600604,市北高新,0.04,-60.0,,1.2,,6873.57,-6.73,,08-30
002328,新朋股份,0.11,-8.33,,2.1,,4937.51,-6.83,,08-26
300242,明家联合,0.17,-52.78,,4.82,,10543.51,-6.91,,08-29
600343,航天动力,0.02,-6.94,,0.6,,1314.43,-6.94,,08-26
002006,精功科技,0.06,-14.29,,2.92,,2761.49,-7.05,,08-12
603787,新日股份,0.22,-15.38,,5.72,,3673.79,-7.13,,08-25
002543,万和电气,0.49,-7.2,,7.05,,21372.87,-7.2,,08-26
300025,华星创业,0.06,-14.29,,2.87,,2585.82,-7.29,,08-26
002510,天汽模,0.09,-10.0,,3.72,,7639.38,-7.35,,08-28
002700,新疆浩源,0.09,0.0,,3.99,,3655.89,-7.42,,08-23
002778,高科石化,0.18,-5.26,,2.59,,1564.48,-7.52,,08-18
603838,四通股份,0.1,-9.09,,4.19,,2769.5,-7.62,,08-23
000516,国际医学,0.06,-7.46,,3.46,,12282.78,-7.65,,08-16
600985,雷鸣科化,0.19,-9.52,,3.67,,5118.56,-7.74,,08-30
300452,山河药辅,0.27,-6.9,,6.05,,2514.42,-7.88,,08-25
000902,新洋丰,0.33,-5.71,,8.02,,43047.96,-7.9,,08-30
002771,真视通,0.18,-55.0,,4.93,,2966.37,-7.91,,08-04
002512,达华智能,0.03,-8.06,,0.99,,2754.63,-7.96,,08-15
600616,金枫酒业,0.06,-14.29,,1.6,,3213.96,-8.07,,08-26
002144,宏达高科,0.29,-6.45,,3.02,,5079.79,-8.1,,08-29
300663,科蓝软件,-0.31,-8.82,,-7.32,,-3062.28,-8.18,,08-29
603767,中马传动,0.27,-10.0,,5.25,,4364.67,-8.2,,08-30
002038,双鹭药业,0.34,-8.18,,5.8,,23276.47,-8.2,,08-30
002709,天赐材料,0.55,-8.71,,10.36,,17678.17,-8.22,,08-22
600664,哈药股份,0.14,-6.67,,4.7,,34755.12,-8.22,,08-10
600556,ST慧球,-0.03,-8.18,,-16.75,,-1151.01,-8.26,,08-31
600917,重庆燃气,0.12,-7.69,,5.05,,18813.61,-8.27,,08-30
002736,国信证券,0.23,-14.81,,4.23,,201322.04,-8.34,,08-28
000919,金陵药业,0.2,-8.36,,3.88,,10059.1,-8.35,,08-29
300698,万马科技,0.25,-10.71,2.08,12.95,0.15,2543.3,-8.37,,08-14
600094,大名城,0.16,-8.44,,2.8,,32097.25,-8.39,,08-30
000559,万向钱潮,0.16,-23.7,,9.96,,44392.33,-8.4,,08-19
000059,华锦股份,0.52,-8.39,,7.48,,82917.31,-8.4,,08-16
300370,安控科技,-0.01,-49.03,,-0.8,,-1011.06,-8.48,,08-25
600461,洪城水业,0.16,-52.94,,3.97,,12484.25,-8.51,,08-23
002022,科华生物,0.25,-8.54,,6.61,,12628.79,-8.54,,08-26
600827,百联股份,0.35,-12.5,,3.76,,63264.59,-8.55,,08-30
600061,国投安信,0.34,-10.53,,4.78,,126705.26,-8.6,,08-24
002256,兆新股份,0.03,-85.0,,2.83,,6316.21,-8.6,,08-23
603616,韩建河山,-0.1,-54.38,,-3.4,,-2873.41,-8.7,,08-23
300147,香雪制药,0.07,-8.71,,1.42,,4858.17,-8.7,,08-26
603861,白云电器,0.11,-14.38,,2.3,,4411.98,-8.84,,08-31
603088,宁波精达,0.13,-13.33,,2.26,,1069.72,-8.85,,08-22
600800,天津磁卡,-0.05,-8.94,,-32.49,,-3303.28,-8.87,,08-23
000650,仁和药业,0.13,-8.87,,5.7,,16155.19,-8.92,,08-25
002197,证通电子,0.02,0.0,,0.34,,929.35,-8.94,,08-24
002356,赫美集团,0.27,-8.57,,5.34,,8516.64,-9.0,,08-30
600371,万向德农,0.12,-11.54,,5.84,,2589.48,-9.07,,08-29
300403,地尔汉宇,0.29,-63.63,,6.95,,9641.17,-9.08,,08-25
300049,福瑞股份,0.16,-5.88,,2.68,,3962.11,-9.08,,08-29
600580,卧龙电气,0.1,-11.43,,2.51,,12984.62,-9.31,,08-22
300030,阳普医疗,0.04,-20.0,,1.39,,1322.9,-9.31,,08-26
300026,红日药业,0.09,-70.97,,4.66,,28240.37,-9.32,,08-25
002021,中捷资源,-0.06,-14.29,,-4.35,,-4379.23,-9.32,,08-29
300581,晨曦航空,0.31,-42.49,,3.17,,1656.4,-9.35,,08-28
600959,江苏有线,0.1,-28.57,,2.93,,38016.94,-9.38,,08-29
300412,迦南科技,0.09,-59.09,,3.1,,2309.75,-9.4,,08-17
600858,银座股份,0.1,-9.43,,1.66,,4997.92,-9.42,,08-26
300130,新国都,0.13,-13.33,,2.09,,3110.87,-9.45,,08-29
601599,鹿港文化,0.08,-11.11,,2.71,,7311.21,-9.46,,08-22
001979,招商蛇口,0.44,-8.33,,6.03,,346643.75,-9.49,,08-22
603569,长久物流,0.35,-18.6,,7.47,,14142.01,-9.54,,08-29
600811,东方集团,0.11,-54.59,,2.06,,40378.72,-9.57,,08-31
002398,建研集团,0.23,-8.0,,3.62,,7843.67,-9.58,,08-15
002030,达安基因,0.08,-11.11,,3.55,,5810.53,-9.59,,08-30
002533,金杯电工,0.12,-8.59,,2.85,,6393.75,-9.6,,07-27
300518,盛讯达,0.48,-32.69,,4.17,,4460.91,-9.63,,08-29
000917,电广传媒,0.09,-10.0,,1.11,,12201.17,-9.67,,08-12
000852,石化机械,-0.27,-30.08,,-9.69,,-15893.43,-9.7,,08-30
600101,明星电力,0.13,-9.52,,2.16,,4309.29,-9.74,,08-25
603901,永创智能,0.1,-7.49,,4.28,,3902.46,-9.77,,08-30
300113,顺网科技,0.33,-10.81,,8.6,,22615.85,-9.83,,08-26
300695,兆丰股份,1.57,-9.77,,15.53,,7834.19,-9.85,,08-07
600228,*ST昌九,-0.06,-14.29,,-77.18,,-1416.71,-9.87,,08-19
300519,新光药业,0.64,-32.69,,7.72,,5138.67,-9.92,,08-15
300469,信息发展,-0.15,-12.0,,-2.32,,-1054.11,-9.97,,08-29
603811,诚意药业,0.4,-23.08,,6.97,,3004.81,-10.03,,08-18
300490,华自科技,0.09,-8.9,,3.12,,1822.93,-10.14,,08-29
300406,九强生物,0.22,-9.98,,7.92,,10872.24,-10.25,,08-29
603133,碳元科技,0.15,-21.05,,3.86,,2678.2,-10.25,,08-24
603335,迪生力,0.16,-11.11,,8.33,,3007.72,-10.29,,08-28
002856,美芝股份,0.27,-23.17,,4.85,,2358.5,-10.37,,08-28
300573,兴齐眼药,0.36,-32.08,,5.36,,2868.37,-10.48,,08-29
300478,杭州高新,0.2,-13.04,,2.59,,1348.56,-10.53,,08-28
600988,赤峰黄金,0.11,-8.33,,3.17,,7965.86,-10.54,10转10,08-15
002377,国创高新,-0.01,-11.02,,-0.63,,-488.49,-10.72,,08-28
000783,长江证券,0.18,-25.0,,3.86,,99501.54,-10.75,,08-12
600587,新华医疗,0.21,-8.7,,2.55,,8406.0,-10.76,,08-31
601199,江南水务,0.16,-11.11,,5.82,,15290.96,-10.76,,08-17
603078,江化微,0.52,-19.69,,5.29,,2607.64,-10.83,,08-19
000609,绵石投资,0.43,-8.12,,8.2,,12376.74,-10.83,10派0.999832,08-19
000952,广济药业,0.2,-11.06,,7.47,,5071.78,-10.84,,08-22
300386,飞天诚信,0.06,-14.29,,1.63,,2568.2,-10.93,,08-26
300647,超频三,0.21,-16.0,,6.39,,2013.53,-10.96,,08-29
600386,北巴传媒,0.06,-53.85,,2.54,,4531.23,-10.98,,08-30
600029,南方航空,0.28,-12.5,,6.2,,276800.0,-11.03,,08-30
600370,三房巷,0.04,-10.98,,2.31,,2907.25,-11.12,,08-22
002847,盐津铺子,0.35,-30.0,,11.85,,4162.02,-11.16,,07-28
603696,安记食品,0.14,-12.5,,2.43,,1699.46,-11.33,,08-23
002693,双成药业,-0.04,-20.0,,-3.22,,-1754.1,-11.35,,08-28
000895,双汇发展,0.58,-11.46,,13.74,,190405.49,-11.5,,08-15
600598,北大荒,0.3,-11.41,,8.73,,52427.52,-11.51,,08-29
002606,大连电瓷,0.1,-54.55,,4.57,,3886.35,-11.53,,08-30
603577,汇金通,0.18,-33.68,,2.53,,2148.35,-11.55,,08-04
002329,皇氏集团,0.11,-11.62,,3.21,,8916.99,-11.66,,08-23
600079,人福医药,0.26,-21.21,,3.92,,37578.85,-11.98,,08-30
600674,川投能源,0.28,-11.98,,6.2,,122969.75,-11.98,,08-09
603885,吉祥航空,0.35,-42.62,,7.87,,62494.74,-12.0,,08-30
600239,云南城投,-0.18,-41.38,,-6.31,,-28336.58,-12.07,,08-22
600565,迪马股份,0.05,0.0,,1.64,,11093.88,-12.11,,08-26
603069,海汽集团,0.11,-31.25,,3.27,,3429.69,-12.18,,08-25
002034,美欣达,0.05,-37.5,,0.7,,586.1,-12.2,,08-24
603022,新通联,0.08,-11.11,,2.65,,1580.46,-12.2,,08-29
603630,拉芳家化,0.35,-23.91,,4.27,,5286.83,-12.27,,08-29
600038,中直股份,0.26,-12.29,,2.22,,15348.16,-12.31,,08-31
002229,鸿博股份,-0.03,-47.96,,-1.01,,-1661.78,-12.38,,08-25
600671,天目药业,-0.06,-12.39,,-13.06,,-722.84,-12.41,,08-29
603615,茶花股份,0.2,-28.35,,3.9,,4476.63,-12.5,,08-09
002811,亚泰国际,0.21,-34.59,,3.01,,3767.08,-12.52,,08-28
300446,乐凯新材,0.37,-12.82,,8.87,,4558.29,-12.83,,08-25
600108,亚盛集团,0.02,-12.75,,0.74,,3466.04,-12.87,,08-30
600391,航发科技,0.08,-20.0,,1.56,,2733.64,-12.9,,08-31
300686,智动力,0.22,-13.06,,6.04,,2081.6,-13.05,,08-25
601595,上海电影,0.29,-34.09,,5.42,,10672.55,-13.1,,08-23
600886,国投电力,0.19,-13.2,,4.4,,129003.0,-13.21,,08-31
002826,易明医药,0.11,-35.29,,3.77,,2133.15,-13.21,,08-19
600422,昆药集团,0.27,-13.21,,5.92,,21551.79,-13.23,,08-19
002812,创新股份,0.49,-34.67,,4.08,,6544.05,-13.31,,08-10
300483,沃施股份,0.18,-14.29,,2.73,,1100.71,-13.39,,08-22
603016,新宏泰,0.2,-33.33,,3.62,,2912.19,-13.39,,08-29
600575,皖江物流,0.05,-16.67,,2.32,,19113.06,-13.48,,08-29
600717,天津港,0.34,-12.82,,3.59,,56190.82,-13.48,,08-24
601107,四川成渝,0.19,-13.54,,4.29,,58417.27,-13.51,,08-31
300658,延江股份,0.55,-17.91,,16.35,,4357.41,-13.62,,08-28
603819,神力股份,0.18,-35.71,,2.93,,2157.55,-13.63,,08-22
600109,国金证券,0.18,-13.74,,3.09,,55034.09,-13.73,,08-30
603028,赛福天,0.09,-18.18,,2.75,,1880.76,-13.79,,08-10
002224,三力士,0.13,-13.33,,5.3,,8501.98,-13.82,,07-26
000601,韶能股份,0.3,-13.84,,7.34,,32215.36,-13.83,,08-30
603031,安德利,0.23,-36.11,,3.17,,1875.35,-13.88,,08-29
603920,世运电路,0.29,-21.62,,7.14,,9892.59,-13.88,,08-29
002033,丽江旅游,0.18,-33.76,,4.53,,9993.03,-13.91,,08-15
002795,永和智控,0.26,-38.1,,4.9,,3013.92,-13.92,,08-19
002191,劲嘉股份,0.23,-14.81,,6.49,,30308.01,-13.92,,08-19
002017,东信和平,0.07,-14.12,,2.54,,2337.91,-14.12,,08-05
002264,新华都,0.06,-17.1,,2.43,,4182.59,-14.15,,08-29
002557,洽洽食品,0.29,-13.82,,4.97,,14851.65,-14.16,,08-18
600198,大唐电信,-0.37,-14.17,,-14.82,,-32201.6,-14.19,,08-26
603558,健盛集团,0.18,-21.74,,3.48,,6509.74,-14.25,,07-18
002662,京威股份,0.17,-37.04,,3.62,,17141.71,-14.3,,08-05
603058,永吉股份,0.1,-22.87,,5.13,,4049.82,-14.32,,08-25
300058,蓝色光标,0.14,-22.22,,4.47,,30037.17,-14.34,,08-29
600195,中牧股份,0.27,-14.37,,3.34,,11393.14,-14.38,,08-28
603378,亚士创能,0.25,-13.79,,5.93,-0.56,3628.44,-14.41,,09-11
002522,浙江众成,0.05,-16.67,,2.52,,4156.26,-14.58,,08-29
300408,三环集团,0.25,-13.79,,8.15,,42988.76,-14.63,,08-29
300555,路通视信,0.11,-73.17,3.04,3.45,,2102.18,-14.67,,08-23
002767,先锋电子,0.11,-14.66,,2.44,,1640.44,-14.71,,07-28
600608,*ST沪科,-0.04,-20.0,,,,-1313.04,-14.75,,08-22
603778,乾景园林,0.04,-69.23,,2.27,,2162.35,-14.76,,08-29
